"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"NR_PROTOCOLO_REGISTRO";"CD_CONTRATANTE";"NR_CPF_CNPJ_CONTRATANTE";"NM_CONTRATANTE";"VR_PAGO_CONTRATANTE";"ST_CONTRATANTE_PAGANTE";"DS_ORIGEM_RECURSO"
"01/09/2026";"05:46:44";2026;"AM051012026";34100;"22267969000166";"M P VALIN EIRELI";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM003832026";286502;"22345021000181";"REAL TIME MIDIA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM052752026";6130;"11642489000111";"DCASTRO COMUNICACAO E MARKETING LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM010912026";50815;"29734321000100";"REALTIME1 PORTAL DE NOTICIAS LTDA / RT1 AMAZONAS";"337730,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"AM077812026";355150;"68461849000104";"ELEICAO 2026 MARIA DO CARMO SEFFAIR LINS DE ALBUQUERQUE GOVERNADOR";"156000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"AM043272026";50797;"19306841000150";"FRANCO & RODRIGUES COMUNICACAO SOCIAL  E EMPREENDIMENTOS LTDA / JORNAL CORREIO CONTINENTAL RO";"8500,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM001632026";52098;"51059300000187";"NORTE COMUNICACAO E PARTICIPACOES LTDA / NORTE COMUNICACAO E PARTICIPACOES";"249034,30";"S";"Outros"
"01/09/2026";"05:46:44";2026;"AM049102026";355087;"18264177000160";"KLEYBER JORGE DA SILVEIRA 07661538601 / KS TURIS CONSULTORIA EM TURISMO";"37000,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM041172026";7317;"14614894000114";"ERIC LIMA BARBOSA - ME";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM076662026";133208;"32654392000107";"PESQUISA VIVA VOZ LTDA.";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM069212026";101450;"19259002000128";"ATLASINTEL TECNOLOGIA DE DADOS LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM096302026";6130;"11642489000111";"DCASTRO COMUNICACAO E MARKETING LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM021512026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM028682026";51433;"11669773000181";"INSTITUTO SOMAR / INSTITUTO SOMAR";"35000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"AM033562026";51766;"45194703000136";"ZLZN CONTEUDO E RADIODIFUSAO DO NORTE LTDA / ZLZN CONTEUDO";"20000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"AM091522026";34100;"22267969000166";"M P VALIN EIRELI";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM038242026";34100;"22267969000166";"M P VALIN EIRELI";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM047422026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM049392026";101450;"19259002000128";"ATLASINTEL TECNOLOGIA DE DADOS LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM000382026";34100;"22267969000166";"M P VALIN EIRELI";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"AM062712026";34100;"22267969000166";"M P VALIN EIRELI";"0,00";"N";"#NULO#"
