"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"NR_PROTOCOLO_REGISTRO";"CD_CONTRATANTE";"NR_CPF_CNPJ_CONTRATANTE";"NM_CONTRATANTE";"VR_PAGO_CONTRATANTE";"ST_CONTRATANTE_PAGANTE";"DS_ORIGEM_RECURSO"
"01/09/2026";"05:46:44";2026;"PA030722026";5351;"81908345000140";"INSTITUTO PARANA DE PESQUISAS E ANALISE DE CONSUMIDOR LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA041672026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA019622026";1006;"07317438000147";"DOXA ARTE & COMUNICAO S/S LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA006362026";355077;"03622028000159";"FUTURA CONSULTORIA E ASSESSORIA LTDA / FUTURA";"80000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA077342026";51978;"52089253000187";"DDD91 LTDA / DDD91";"30000,00";"S";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA054132026";355127;"52089253000187";"DDD91 LTDA / DDD91";"30000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA056642026";354973;"05725030000189";"FUNDACAO BARCARENA DE COMUNICACAO E ASSISTENCIA SOCIAL / FBCAS";"35000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA039512026";52093;"24498758000160";"A R CAMPOS DE SOUZA / BLOG DO JK";"60000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA051782026";355202;"13901380000187";"PROCEDE PUBLICIDADE E PROPAGANDA LTDA / PROCEDE PUBLICIDADE E PROPAGANDA";"80000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA008992026";51026;"52089253000187";"DDD91 LTDA / DDD91";"60000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA027772026";51437;"52089253000187";"DDD91 LTDA / DDD91";"60000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA057982026";51502;"05725030000189";"FUNDACAO BARCARENA DE COMUNICACAO E ASSISTENCIA SOCIAL / FBCAS";"50000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA064302026";51836;"52089253000187";"DDD91 LTDA / DDD91";"60000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA025492026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA060562026";1006;"07317438000147";"DOXA ARTE & COMUNICAO S/S LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA087282026";137400;"02070887000110";"SIMETRIA CONSULTORIA E PESQUISA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA069642026";1006;"07317438000147";"DOXA ARTE & COMUNICAO S/S LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA012722026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA084922026";286502;"22345021000181";"REAL TIME MIDIA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA045332026";354924;"04869202000125";"FEDERACAO DAS ASSOCIACOES COMERCIAIS E EMPRESARIAIS DO PARA - FACIAPA";"60000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA060472026";354890;"48459183000134";"J. C. EVENTOS LTDA / JC MULTIMIDIA";"12000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA027892026";51910;"53730013000182";"RM REPRESENTACOES COMERCIAIS SERVICOS E COMERCIOS LTDA / R & M SOLUCOES E CONSULTORIAS";"15000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA037982026";51413;"24498758000160";"A R CAMPOS DE SOUZA / BLOG DO JK";"60000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA011792026";355003;"24498758000160";"A R CAMPOS DE SOUZA / BLOG DO JK";"60000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA077182026";355098;"04832721000119";"TELEVISAO LIBERAL SA / TELEVISAO LIBERAL";"92259,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA038302026";1006;"07317438000147";"DOXA ARTE & COMUNICAO S/S LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA033352026";286502;"22345021000181";"REAL TIME MIDIA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA079652026";286502;"22345021000181";"REAL TIME MIDIA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA038002026";51390;"52089253000187";"DDD91 LTDA / DDD91";"30000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA051632026";51302;"05725030000189";"FUNDACAO BARCARENA DE COMUNICACAO E ASSISTENCIA SOCIAL / FBCAS";"50000,00";"S";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA051632026";51280;"05725030000189";"FUNDACAO BARCARENA DE COMUNICACAO E ASSISTENCIA SOCIAL / FBCAS";"50000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"PA051632026";51303;"05725030000189";"FUNDACAO BARCARENA DE COMUNICACAO E ASSISTENCIA SOCIAL / FBCAS";"50000,00";"S";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA037252026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA038782026";1006;"07317438000147";"DOXA ARTE & COMUNICAO S/S LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA056232026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA073152026";1006;"07317438000147";"DOXA ARTE & COMUNICAO S/S LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"PA040892026";286502;"22345021000181";"REAL TIME MIDIA LTDA";"0,00";"N";"#NULO#"
