"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"NR_PROTOCOLO_REGISTRO";"CD_CONTRATANTE";"NR_CPF_CNPJ_CONTRATANTE";"NM_CONTRATANTE";"VR_PAGO_CONTRATANTE";"ST_CONTRATANTE_PAGANTE";"DS_ORIGEM_RECURSO"
"01/09/2026";"05:46:44";2026;"RJ079032026";580371;"55686336000141";"VETOR ARROW INSTITUTO DE PESQUISA E OPINIAO LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ076612026";51044;"08810753000174";"PROGRESSISTAS-RIO DE JANEIRO-RJ-ESTADUAL";"13000,00";"S";"Fundo Partidário"
"01/09/2026";"05:46:44";2026;"RJ046052026";355038;"24336010000160";"PORTAL DIARIO DO R I O REVISTA ELETRONICA LTDA / DIARIO DO RIO OU DIARIO DO RIO DE JANEIRO";"25000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"RJ022852026";580371;"55686336000141";"VETOR ARROW INSTITUTO DE PESQUISA E OPINIAO LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ099572026";580371;"55686336000141";"VETOR ARROW INSTITUTO DE PESQUISA E OPINIAO LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ006302026";580371;"55686336000141";"VETOR ARROW INSTITUTO DE PESQUISA E OPINIAO LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ083502026";286502;"22345021000181";"REAL TIME MIDIA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ062412026";580371;"55686336000141";"VETOR ARROW INSTITUTO DE PESQUISA E OPINIAO LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ041912026";286502;"22345021000181";"REAL TIME MIDIA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ065802026";354895;"44550792000143";"RJ COMUNICACAO E GESTAO LTDA / RJINTERIOR COMUNICACAO";"16000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"RJ024432026";51210;"24336010000160";"PORTAL DIARIO DO R I O REVISTA ELETRONICA LTDA / DIARIO DO RIO OU DIARIO DO RIO DE JANEIRO";"25000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"RJ004372026";50570;"24336010000160";"PORTAL DIARIO DO R I O REVISTA ELETRONICA LTDA / DIARIO DO RIO OU DIARIO DO RIO DE JANEIRO";"25000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"RJ029452026";354939;"27865757000102";"GLOBO COMUNICACAO E PARTICIPACOES S/A / TV/REDE/GLOBO.COM/CANAIS GLOBO/GLOBOPLAY/ELETROMIDIA";"65209,47";"S";"Outros"
"01/09/2026";"05:46:44";2026;"RJ029452026";354938;"60579703000148";"EMPRESA FOLHA DA MANHA S.A.";"65209,47";"S";"Outros"
"01/09/2026";"05:46:44";2026;"RJ015962026";50914;"33216797000118";"EDITORA O DIA LTDA EM RECUPERACAO JUDICIAL";"20000,00";"S";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ027702026";354740;"24336010000160";"PORTAL DIARIO DO R I O REVISTA ELETRONICA LTDA / DIARIO DO RIO OU DIARIO DO RIO DE JANEIRO";"25000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"RJ015962026";50915;"33216797000118";"EDITORA O DIA LTDA EM RECUPERACAO JUDICIAL";"20000,00";"S";"Outros"
"01/09/2026";"05:46:44";2026;"RJ056812026";52016;"07959911000190";"REPUBLICANOS - RIO DE JANEIRO - RJ - ESTADUAL / REPUBLICANOS/RJ";"90000,00";"S";"Fundo Partidário"
"01/09/2026";"05:46:44";2026;"RJ049972026";5351;"81908345000140";"INSTITUTO PARANA DE PESQUISAS E ANALISE DE CONSUMIDOR LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ093162026";580371;"55686336000141";"VETOR ARROW INSTITUTO DE PESQUISA E OPINIAO LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ024222026";5351;"81908345000140";"INSTITUTO PARANA DE PESQUISAS E ANALISE DE CONSUMIDOR LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ089772026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ034872026";286502;"22345021000181";"REAL TIME MIDIA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ033942026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
"01/09/2026";"05:46:44";2026;"RJ005422026";215;"00654576000172";"INSTITUTO VERITA LTDA";"0,00";"N";"#NULO#"
