"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"NR_PROTOCOLO_REGISTRO";"CD_CONTRATANTE";"DS_ORIGEM_RECURSO";"NR_CPF_CNPJ_PAGANTE";"NM_PAGANTE"
"01/09/2026";"05:46:42";2026;"PB013732026";578213;"#NULO#";"51751580000190";"INSTITUTO RANKING DE PESQUISA LTDA"
"01/09/2026";"05:46:42";2026;"PB028072026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB047222026";582914;"#NULO#";"13539940000103";"INDICE INTELIGENCIA LTDA"
"01/09/2026";"05:46:42";2026;"PB006362026";582914;"#NULO#";"13539940000103";"INDICE INTELIGENCIA LTDA"
"01/09/2026";"05:46:42";2026;"PB011182026";101450;"#NULO#";"19259002000128";"ATLASINTEL TECNOLOGIA DE DADOS LTDA"
"01/09/2026";"05:46:42";2026;"PB064522026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB085792026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB098802026";5558;"#NULO#";"10783981000144";"SETA INSTITUTO DE PESQUISA LTDA"
"01/09/2026";"05:46:42";2026;"PB038852026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB056122026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB055722026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB010282026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB087992026";215;"#NULO#";"00654576000172";"INSTITUTO VERITA LTDA"
"01/09/2026";"05:46:42";2026;"PB008662026";5558;"#NULO#";"10783981000144";"SETA INSTITUTO DE PESQUISA LTDA"
"01/09/2026";"05:46:42";2026;"PB012882026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB031122026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB093782026";582914;"#NULO#";"13539940000103";"INDICE INTELIGENCIA LTDA"
"01/09/2026";"05:46:42";2026;"PB005922026";582914;"#NULO#";"13539940000103";"INDICE INTELIGENCIA LTDA"
"01/09/2026";"05:46:42";2026;"PB066422026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB075092026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB095782026";577390;"#NULO#";"51772470000104";"INSTITUTO DATATRENDS LTDA"
"01/09/2026";"05:46:42";2026;"PB027412026";577390;"#NULO#";"51772470000104";"INSTITUTO DATATRENDS LTDA"
"01/09/2026";"05:46:42";2026;"PB023042026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB036122026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB047242026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB099322026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB095472026";577390;"#NULO#";"51772470000104";"INSTITUTO DATATRENDS LTDA"
"01/09/2026";"05:46:42";2026;"PB077902026";286502;"#NULO#";"22345021000181";"REAL TIME MIDIA LTDA"
"01/09/2026";"05:46:42";2026;"PB033332026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB078152026";582914;"#NULO#";"13539940000103";"INDICE INTELIGENCIA LTDA"
"01/09/2026";"05:46:42";2026;"PB084442026";583095;"#NULO#";"65258678000114";"M DE O DA COSTA AVANCY"
"01/09/2026";"05:46:42";2026;"PB049012026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB068682026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB010682026";5558;"#NULO#";"10783981000144";"SETA INSTITUTO DE PESQUISA LTDA"
"01/09/2026";"05:46:42";2026;"PB031582026";5558;"#NULO#";"10783981000144";"SETA INSTITUTO DE PESQUISA LTDA"
"01/09/2026";"05:46:42";2026;"PB042842026";578213;"#NULO#";"51751580000190";"INSTITUTO RANKING DE PESQUISA LTDA"
"01/09/2026";"05:46:42";2026;"PB036862026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB066392026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB003532026";578213;"#NULO#";"51751580000190";"INSTITUTO RANKING DE PESQUISA LTDA"
"01/09/2026";"05:46:42";2026;"PB052802026";582573;"#NULO#";"62695016000113";"INSTITUTO DE PESQUISA DE GESTAO E POLITICA PARAIBANO LTDA"
"01/09/2026";"05:46:42";2026;"PB045832026";50340;"#NULO#";"10574821000195";"PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA / PB AGORA"
